,PRODUCTOID,PRODUCTO,PRODUCTOCODIGO,DEPOSITOID,DEPOSITO,SUPERFICIE,CANTIDAD1,UNIDAD1,CANTIDAD2,UNIDAD2,PUNTOREPOSICION,CANTIDADSTOCKAREPONER,LUGARID,LUGAR,RELACIONCANTIDADES,CARGA,MONEDA,COTIZACION,PRECIOUNIDADSTOCK1,PRECIOUNIDADSTOCK2,IMPORTE,PRODUCTORAMA1,PRODUCTORAMA2,PRODUCTORAMA3,PRODUCTORAMAN,DEPOSITORAMA1,DEPOSITORAMA2,DEPOSITORAMA3,DEPOSITORAMAN,PARTIDA,CARGACANTIDAD1PORSUPERFICIE,PARTIDA_ALTA,PARTIDA_VTO,ORGANIZACIONID,ORGANIZACION,CUENTA,TENENCIA,PARTIDAID,STOCKMINIMO,CONCEPTOPRODUCTO,MARCA,SUBFAMILIA,FAMILIA,RUBRO,ACTIVO
63,845,ORIONIS DRUG BALLOON 2.25 MM X 20 MM,DBM2220,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
64,845,ORIONIS DRUG BALLOON 2.25 MM X 20 MM,DBM2220,146,BANCO CLINICA CONSTITUYENTES,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
65,845,ORIONIS DRUG BALLOON 2.25 MM X 20 MM,DBM2220,149,BANCO SANATORIO SAN MIGUEL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
66,845,ORIONIS DRUG BALLOON 2.25 MM X 20 MM,DBM2220,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
67,845,ORIONIS DRUG BALLOON 2.25 MM X 20 MM,DBM2220,154,Clínica Mariano Moreno de Moreno,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
68,846,ORIONIS DRUG BALLOON 2.25 MM X 25 MM,DBM2225,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
69,846,ORIONIS DRUG BALLOON 2.25 MM X 25 MM,DBM2225,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
70,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
71,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
72,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,124,CLINICA DE LA COMUNIDAD DE ENSENADA,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
73,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
74,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
75,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,149,BANCO SANATORIO SAN MIGUEL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
76,849,ORIONIS DRUG BALLOON 2.50 MM X 15 MM,DBM2515,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
77,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
78,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
79,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,124,CLINICA DE LA COMUNIDAD DE ENSENADA,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
80,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,133,SANATORIO BERNAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
81,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,135,CAMMAR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
82,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
83,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,149,BANCO SANATORIO SAN MIGUEL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
84,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
85,850,ORIONIS DRUG BALLOON 2.50 MM X 20 MM,DBM2520,154,Clínica Mariano Moreno de Moreno,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
86,851,ORIONIS DRUG BALLOON 2.50 MM X 25 MM,DBM2525,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
87,851,ORIONIS DRUG BALLOON 2.50 MM X 25 MM,DBM2525,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
88,852,ORIONIS DRUG BALLOON 2.50 MM X 30 MM,DBM2530,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
89,852,ORIONIS DRUG BALLOON 2.50 MM X 30 MM,DBM2530,122,CIRUGIA DEL ESTE,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
90,852,ORIONIS DRUG BALLOON 2.50 MM X 30 MM,DBM2530,133,SANATORIO BERNAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
91,852,ORIONIS DRUG BALLOON 2.50 MM X 30 MM,DBM2530,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
92,852,ORIONIS DRUG BALLOON 2.50 MM X 30 MM,DBM2530,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
93,855,ORIONIS DRUG BALLOON 2.75 MM X 20 MM,DBM2720,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
94,855,ORIONIS DRUG BALLOON 2.75 MM X 20 MM,DBM2720,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
95,855,ORIONIS DRUG BALLOON 2.75 MM X 20 MM,DBM2720,135,CAMMAR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
96,855,ORIONIS DRUG BALLOON 2.75 MM X 20 MM,DBM2720,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
97,856,ORIONIS DRUG BALLOON 2.75 MM X 25 MM,DBM2725,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
98,856,ORIONIS DRUG BALLOON 2.75 MM X 25 MM,DBM2725,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
99,856,ORIONIS DRUG BALLOON 2.75 MM X 25 MM,DBM2725,122,CIRUGIA DEL ESTE,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
100,856,ORIONIS DRUG BALLOON 2.75 MM X 25 MM,DBM2725,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
101,856,ORIONIS DRUG BALLOON 2.75 MM X 25 MM,DBM2725,151,Sanatorio General Sarmiento Clinica Privada SRL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
102,856,ORIONIS DRUG BALLOON 2.75 MM X 25 MM,DBM2725,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
103,858,ORIONIS DRUG BALLOON 3.00 MM X 20 MM,DBM3020,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
104,858,ORIONIS DRUG BALLOON 3.00 MM X 20 MM,DBM3020,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
105,858,ORIONIS DRUG BALLOON 3.00 MM X 20 MM,DBM3020,122,CIRUGIA DEL ESTE,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
106,858,ORIONIS DRUG BALLOON 3.00 MM X 20 MM,DBM3020,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
107,858,ORIONIS DRUG BALLOON 3.00 MM X 20 MM,DBM3020,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
108,859,ORIONIS DRUG BALLOON 3.00 MM X 30 MM,DBM3030,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
109,859,ORIONIS DRUG BALLOON 3.00 MM X 30 MM,DBM3030,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
110,859,ORIONIS DRUG BALLOON 3.00 MM X 30 MM,DBM3030,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
111,859,ORIONIS DRUG BALLOON 3.00 MM X 30 MM,DBM3030,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
112,859,ORIONIS DRUG BALLOON 3.00 MM X 30 MM,DBM3030,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
113,860,ORIONIS DRUG BALLOON 3.00 MM X 40 MM,DBM3040,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
114,860,ORIONIS DRUG BALLOON 3.00 MM X 40 MM,DBM3040,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
115,860,ORIONIS DRUG BALLOON 3.00 MM X 40 MM,DBM3040,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
116,861,ORIONIS DRUG BALLOON 3.50 MM X 15 MM,DBM3515,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
117,861,ORIONIS DRUG BALLOON 3.50 MM X 15 MM,DBM3515,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
118,861,ORIONIS DRUG BALLOON 3.50 MM X 15 MM,DBM3515,133,SANATORIO BERNAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
119,861,ORIONIS DRUG BALLOON 3.50 MM X 15 MM,DBM3515,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
120,861,ORIONIS DRUG BALLOON 3.50 MM X 15 MM,DBM3515,149,BANCO SANATORIO SAN MIGUEL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
121,861,ORIONIS DRUG BALLOON 3.50 MM X 15 MM,DBM3515,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
122,862,ORIONIS DRUG BALLOON 3.50 MM X 20 MM,DBM3520,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
123,862,ORIONIS DRUG BALLOON 3.50 MM X 20 MM,DBM3520,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
124,862,ORIONIS DRUG BALLOON 3.50 MM X 20 MM,DBM3520,122,CIRUGIA DEL ESTE,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,ORIONIS,QUALIMED,CARDIOLOGIA,True
